Questions,Category
"""what county is galveston in texas""","qanda_dataset"
"""what cities are in the bahamas""","qanda_dataset"
"""what cities are in the bahamas""","qanda_dataset"
"""how many schools are in the big ten""","qanda_dataset"
"""how is single malt scotch made""","qanda_dataset"
"""how is single malt scotch made""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""what composer used sound mass""","qanda_dataset"
"""How Do You Play Spades""","qanda_dataset"
"""what continent is australia""","qanda_dataset"
"""what causes heart disease""","qanda_dataset"
"""what countries did immigrants come from during the immigration""","qanda_dataset"
"""what countries did immigrants come from during the immigration""","qanda_dataset"
"""how many people live in atlanta georgia""","qanda_dataset"
"""how many people live in atlanta georgia""","qanda_dataset"
"""what does it mean to be a commonwealth state""","qanda_dataset"
"""how long can you be in the supreme court""","qanda_dataset"
"""what county in texas is conroe located in""","qanda_dataset"
"""what can sql 2005 do""","qanda_dataset"
"""how many people were killed in the oklahoma city bombing""","qanda_dataset"
"""What group took home the award for best rock album at the Australian Recording Industry Association (ARIA) Music Awards?""","qanda_dataset"
"""how does a dredge work?""","qanda_dataset"
"""how does a dredge work?""","qanda_dataset"
"""how does a dredge work?""","qanda_dataset"
"""how does a dredge work?""","qanda_dataset"
"""how does a dredge work?""","qanda_dataset"
"""what did benedict arnold die""","qanda_dataset"
"""how many world series did curt schilling have""","qanda_dataset"
"""how many ports are there in networking""","qanda_dataset"
"""what area code is 479""","qanda_dataset"
"""what area code is 479""","qanda_dataset"
"""what does arraignment mean""","qanda_dataset"
"""what did chaucer do""","qanda_dataset"
"""what did chaucer do""","qanda_dataset"
"""what does am and pm stand for""","qanda_dataset"
"""how is canada's health care""","qanda_dataset"
"""how many xbox 360 games are there""","qanda_dataset"
"""how do pineapples grow""","qanda_dataset"
"""what country did wine originate in""","qanda_dataset"
"""how many district are in west bengal""","qanda_dataset"
"""how many towns in new hampshire""","qanda_dataset"
"""what does salesforce.com do?""","qanda_dataset"
"""what does 1 year mean to the planet""","qanda_dataset"
"""what is feedback mechanism in plants during respiration""","qanda_dataset"
"""how fire extinguisher works""","qanda_dataset"
"""what does righteousness mean""","qanda_dataset"
"""what does righteousness mean""","qanda_dataset"
"""what countries are in central america?""","qanda_dataset"
"""how does a steam engine work""","qanda_dataset"
"""how does a steam engine work""","qanda_dataset"
"""what county is tacoma washington in""","qanda_dataset"
"""what county is chula vista ca in""","qanda_dataset"
"""what did isaac newton do""","qanda_dataset"
"""what does the universal law of gravitation state""","qanda_dataset"
"""how does a dim sum restaurant work""","qanda_dataset"
"""how does a dim sum restaurant work""","qanda_dataset"
"""how does a dim sum restaurant work""","qanda_dataset"
"""how many US soldiers killed in Iraq war""","qanda_dataset"
"""how many planets is jupiter away from the sun?""","qanda_dataset"
"""what city was the convention when gerald ford was nominated""","qanda_dataset"
"""how many professional hockey teams in canada""","qanda_dataset"
"""what county is northville mi""","qanda_dataset"
"""what county is northville mi""","qanda_dataset"
"""how many games did brett favre start in a row""","qanda_dataset"
"""what does a vote to table a motion mean?""","qanda_dataset"
"""What does the class mean for SDHC cards?""","qanda_dataset"
"""what do porcupines eat""","qanda_dataset"
"""what did elijah mccoy invent""","qanda_dataset"
"""how many apple store are there in total?""","qanda_dataset"
"""What does the idea of effective nuclear charge tell us""","qanda_dataset"
"""how is jerky made""","qanda_dataset"
"""how is jerky made""","qanda_dataset"
"""what domain is eu""","qanda_dataset"
"""What does the name Meister mean in German""","qanda_dataset"
"""what happened on the moon during the period of Late Heavy Bombardment?""","qanda_dataset"
"""How did Edgar Allan Poe die?""","qanda_dataset"
"""what did tycho brahe do""","qanda_dataset"
"""what did tycho brahe do""","qanda_dataset"
"""how many seasons heroes""","qanda_dataset"
"""what holiday is first weekend of september""","qanda_dataset"
"""how old r Dylan and Cole Sprouse""","qanda_dataset"
"""what does life insurance cover?""","qanda_dataset"
"""what does life insurance cover?""","qanda_dataset"
"""what does life insurance cover?""","qanda_dataset"
"""how many days does the chinese new year last""","qanda_dataset"
"""what does s.h.i.e.l.d stand for""","qanda_dataset"
"""how many consoles has xbox 360 sold""","qanda_dataset"
"""how is a backpack made""","qanda_dataset"
"""WHAT COUNTRY IS MEXICO IN""","qanda_dataset"
"""how is slugging percentage calculated""","qanda_dataset"
"""what day is st. patricks day""","qanda_dataset"
"""what cheese is made from goat's milk""","qanda_dataset"
"""what does the federal reserve do""","qanda_dataset"
"""what country is belize in""","qanda_dataset"
"""how many books are included in the protestant Bible?""","qanda_dataset"
"""how many stars on the first american flag""","qanda_dataset"
"""how does a cat purr""","qanda_dataset"
"""what became of rich on price is right""","qanda_dataset"
"""what became of rich on price is right""","qanda_dataset"
"""what county is St. Elizabeth MO in""","qanda_dataset"
"""what county is wilton ca in""","qanda_dataset"
"""what happened to stevie ray vaughan""","qanda_dataset"
"""how many gold gloves does barry larkin have""","qanda_dataset"
"""what caused ww""","qanda_dataset"
"""how did women's role change during the war""","qanda_dataset"
"""how many seasons were there of the wire""","qanda_dataset"
"""what kind of legal remedy is it to ask someone to fulfill there promise""","qanda_dataset"
"""how is ASP.NET different from .NET""","qanda_dataset"
"""how does lsd impact the human body""","qanda_dataset"
"""how does lsd impact the human body""","qanda_dataset"
"""how does lsd impact the human body""","qanda_dataset"
"""how many people live in memphis tennessee""","qanda_dataset"
"""how many muscles in the human body""","qanda_dataset"
"""how did seminole war end""","qanda_dataset"
"""what county is orono maine in""","qanda_dataset"
"""what it is a pilot study""","qanda_dataset"
"""how many humps on a camel""","qanda_dataset"
"""what can be powered by wind""","qanda_dataset"
"""how many nature oceans are on earth""","qanda_dataset"
"""what county is jacksonville florida in""","qanda_dataset"
"""what chili wants wiki""","qanda_dataset"
"""what does a liquid oxygen plant look like""","qanda_dataset"
"""what division is boise state football""","qanda_dataset"
"""What does the term mens rea mean""","qanda_dataset"
"""what do UA's detect""","qanda_dataset"
"""how much caffeine is in a shot of espresso""","qanda_dataset"
"""What does Human sperm consist of?""","qanda_dataset"
"""how did the penguins acquire sidney crosby""","qanda_dataset"
"""what does add my two cents mean""","qanda_dataset"
"""how much total wealth in USA""","qanda_dataset"
"""what does a plus-minus sign mean""","qanda_dataset"
"""what does a plus-minus sign mean""","qanda_dataset"
"""how was the moon formed""","qanda_dataset"
"""how was the moon formed""","qanda_dataset"
"""what did ronald reagan do as president""","qanda_dataset"
"""what does judgment as a matter of law mean""","qanda_dataset"
"""how many presidents have been assassinated""","qanda_dataset"
"""what does oklahoma produce""","qanda_dataset"
"""how many redwall books are there""","qanda_dataset"
"""what date did the american civil war start""","qanda_dataset"
"""what does bruce jenner do""","qanda_dataset"
"""what does alkali do to liquids?""","qanda_dataset"
"""what area code is 217""","qanda_dataset"
"""what area code is 217""","qanda_dataset"
"""how jameson irish whiskey is made""","qanda_dataset"
"""what does gloria in excelsis deo mean""","qanda_dataset"
"""how many grams in a troy ounce of gold""","qanda_dataset"
"""how many grams in a troy ounce of gold""","qanda_dataset"
"""How many consecutive games did Ken Jennings win?""","qanda_dataset"
"""how does nanotechnology affect health""","qanda_dataset"
"""how much does united states spend on health care""","qanda_dataset"
"""what does it take to start a lodge in freemason""","qanda_dataset"
"""how does black pepper grow""","qanda_dataset"
"""how south african leaders are elected""","qanda_dataset"
"""how was the phone invented""","qanda_dataset"
"""how many died in hiroshima and nagasaki""","qanda_dataset"
"""what county is Holly Ridge nc in?""","qanda_dataset"
"""what forms seasons""","qanda_dataset"
"""what forms seasons""","qanda_dataset"
"""what forms seasons""","qanda_dataset"
"""how did mohammed gandhi die""","qanda_dataset"
"""how many users do twitter have""","qanda_dataset"
"""what kind of books does debbie macomber writes""","qanda_dataset"
"""what county is catonsville md in""","qanda_dataset"
"""what kind of literature did john steinbeck writing""","qanda_dataset"
"""whatever happened clint walker""","qanda_dataset"
"""what does the family leave act""","qanda_dataset"
"""what does the family leave act""","qanda_dataset"
"""how did the vietnam war end""","qanda_dataset"
"""How is the pothole formed""","qanda_dataset"
"""how much more time does chemo give to people with renal cancer""","qanda_dataset"
"""what does estee lauder do""","qanda_dataset"
"""how does a solid state drive work""","qanda_dataset"
"""how does a solid state drive work""","qanda_dataset"
"""how long did the roman empire last""","qanda_dataset"
"""how much does U.S. pay on health care per person""","qanda_dataset"
"""what creates sonic boom""","qanda_dataset"
"""how is rfid tag powered""","qanda_dataset"
"""how is rfid tag powered""","qanda_dataset"
"""how is rfid tag powered""","qanda_dataset"
"""what city is oregon state university in""","qanda_dataset"
"""how long have kanab ambersnail been endangered?""","qanda_dataset"
"""how many spanish speaking people are there in the us""","qanda_dataset"
"""what does (sic) mean?""","qanda_dataset"
"""how does sedimentary rock form""","qanda_dataset"
"""how many bones are in the skeletal system is composed of 306 bones""","qanda_dataset"
"""what did st.patrick do""","qanda_dataset"
"""how do you know if something is the golden ratio""","qanda_dataset"
"""What county is NOrth Myrtle Beach in SC""","qanda_dataset"
"""how much of our universe does plasma make up""","qanda_dataset"
"""How is a computer used?""","qanda_dataset"
"""what does barefoot and pregnant mean""","qanda_dataset"
"""What did Lawrence Joshua Chamberlain do?""","qanda_dataset"
"""what circuit court is maryland""","qanda_dataset"
"""what causes a deficiency in adenosine deaminase""","qanda_dataset"
"""how often does ham station need to ID?""","qanda_dataset"
"""how is human height measured""","qanda_dataset"
"""how many days are in a leap year""","qanda_dataset"
"""what does a timing belt do""","qanda_dataset"
"""what county is bethlehem pa in""","qanda_dataset"
"""what countries legalize marijuana""","qanda_dataset"
"""how many albums has dmx sold to this date""","qanda_dataset"
"""what channel is shopnbc on""","qanda_dataset"
"""how post and lintels are used""","qanda_dataset"
"""what do mucous membranes secrete""","qanda_dataset"
"""what company is cricket wireless by""","qanda_dataset"
"""how many numbers on a credit card""","qanda_dataset"
"""what county is Cambria WI in""","qanda_dataset"
"""how is public policy created""","qanda_dataset"
"""how many wives did henry the 8th have""","qanda_dataset"
"""what country are bongo drums from?""","qanda_dataset"
"""how many books in bible""","qanda_dataset"
"""HOW MANY STRIPES ARE ON THE AMERICAN FLAG""","qanda_dataset"
"""HOW MANY STRIPES ARE ON THE AMERICAN FLAG""","qanda_dataset"
"""what do biologists do""","qanda_dataset"
"""what does base jumping stand for""","qanda_dataset"
"""what does base jumping stand for""","qanda_dataset"
"""What country is the largest stalagmite""","qanda_dataset"
"""what does Gringo mean""","qanda_dataset"
"""what does Gringo mean""","qanda_dataset"
"""what does hair testing show""","qanda_dataset"
"""what does freedom of speech cover""","qanda_dataset"
"""what hormones produce thyroid""","qanda_dataset"
"""what does automatic paper feeder on printers mean""","qanda_dataset"
"""what county is san jose in?""","qanda_dataset"
"""what cars have smart key systems""","qanda_dataset"
"""how old a child pedophile crime""","qanda_dataset"
"""how many people were killed in the holocaust""","qanda_dataset"
"""how did John F. Kennedy die?""","qanda_dataset"
"""how many members are in the house of representatives""","qanda_dataset"
"""what can silk be used for""","qanda_dataset"
"""what channel is letterman on""","qanda_dataset"
"""what does uncle sam represent to the american people""","qanda_dataset"
"""what does karma mean in buddhism""","qanda_dataset"
"""what does karma mean in buddhism""","qanda_dataset"
"""what does karma mean in buddhism""","qanda_dataset"
"""what do cyberstalkers do""","qanda_dataset"
"""how do insulin syringes work""","qanda_dataset"
"""what kind a is tilapia""","qanda_dataset"
"""how did david carradine die""","qanda_dataset"
"""how many grape farms in united states""","qanda_dataset"
"""what freezes faster? hot or cold water?""","qanda_dataset"
"""what causes a small bowel obstruction""","qanda_dataset"
"""how many qfc stores are there""","qanda_dataset"
"""what affects the money supply""","qanda_dataset"
"""how is today special?""","qanda_dataset"
"""What Causes Brain Freeze""","qanda_dataset"
"""what does auld lang syne mean""","qanda_dataset"
"""what does leeroy jenkins mean""","qanda_dataset"
"""how was the president involved in the gulf war""","qanda_dataset"
"""how many times has a player hit for the cycle""","qanda_dataset"
"""how many times has a player hit for the cycle""","qanda_dataset"
"""how many episodes of Lost were there""","qanda_dataset"
"""what does it mean if i'm flat footed?""","qanda_dataset"
"""what age group is generation x""","qanda_dataset"
"""how did James Dean die?""","qanda_dataset"
"""what glows in the dark""","qanda_dataset"
"""what did sparta do around 650 bc""","qanda_dataset"
"""what fantasy american football means""","qanda_dataset"
"""how many muscles in the body""","qanda_dataset"
"""how many muscles in the body""","qanda_dataset"
"""how much does a gold bar weigh""","qanda_dataset"
"""how much does a gold bar weigh""","qanda_dataset"
"""what county is bolingbrook il in?""","qanda_dataset"
"""how many kids does archie manning have""","qanda_dataset"
"""what does an advocacy website promote?""","qanda_dataset"
"""what does the green mean on the mexican flag""","qanda_dataset"
"""how often do elk have sex""","qanda_dataset"
"""how many amendments in us""","qanda_dataset"
"""what city is george washington university""","qanda_dataset"
"""How many Muslims live in the United Kingdom?""","qanda_dataset"
"""How many Muslims live in the United Kingdom?""","qanda_dataset"
"""how many players on a side for a football game""","qanda_dataset"
"""what does the temporal lobe part of the brain do""","qanda_dataset"
"""how many lungs does a human have""","qanda_dataset"
"""how long to take iwo jima""","qanda_dataset"
"""What a Margarita contains""","qanda_dataset"
"""what color is burgundy""","qanda_dataset"
"""what color is burgundy""","qanda_dataset"
"""what is the population of center tx""","qanda_dataset"
"""what causes photo red eye""","qanda_dataset"
"""what creates a cloud""","qanda_dataset"
"""how many students go to santa barbara""","qanda_dataset"
"""what day is the feast of st joseph's?""","qanda_dataset"
"""what culture is mariah carey""","qanda_dataset"
"""how was color introduced in film?""","qanda_dataset"
"""how was color introduced in film?""","qanda_dataset"
"""what artist have song with ashanti?""","qanda_dataset"
"""what came first army or air force""","qanda_dataset"
"""what day is 2011 super bowl?""","qanda_dataset"
"""what does the FOIA apply to""","qanda_dataset"
"""how many countries are member of the eu?""","qanda_dataset"
"""how many vehicles are registered in the us""","qanda_dataset"
"""what does a laboratory in a gynecologist office consist of""","qanda_dataset"
"""what cards do you need in poker to get a royal flush""","qanda_dataset"
"""what does xylem transport""","qanda_dataset"
"""how many mvps has kobe bryant won""","qanda_dataset"
"""what do jehovah witnesses believe""","qanda_dataset"
"""what do jehovah witnesses believe""","qanda_dataset"
"""how old old is xp operating system""","qanda_dataset"
"""how many pawns in chess""","qanda_dataset"
"""what countries allow gays to openly serve in the military""","qanda_dataset"
"""How Works Diaphragm Pump""","qanda_dataset"
"""how is hydrogen produced""","qanda_dataset"
"""how many percent is a basis point""","qanda_dataset"
"""how many percent is a basis point""","qanda_dataset"
"""how many percent is a basis point""","qanda_dataset"
"""what genre is bloody beetroots""","qanda_dataset"
"""what country is madrid spain in""","qanda_dataset"
"""What causes rogue waves""","qanda_dataset"
"""what happened to montgomery clift""","qanda_dataset"
"""how many asian indians live in usa""","qanda_dataset"
"""what caused the world war 2""","qanda_dataset"
"""what caused the world war 2""","qanda_dataset"
"""what happened to george o'malley on grey's anatomy?""","qanda_dataset"
"""what happened to george o'malley on grey's anatomy?""","qanda_dataset"
"""what happened to george o'malley on grey's anatomy?""","qanda_dataset"
"""what happened to george o'malley on grey's anatomy?""","qanda_dataset"
"""how many people die from myasthenia gravis per year""","qanda_dataset"
"""how many rooms in borgata hotel""","qanda_dataset"
"""what country has the most muslims in the world""","qanda_dataset"
"""what country is dubai in""","qanda_dataset"
"""how much of earth is covered ocean water""","qanda_dataset"
"""how is root beer made?""","qanda_dataset"
"""how much did yankee stadium cost""","qanda_dataset"
"""what does informal logic mean""","qanda_dataset"
"""what country is turkey in""","qanda_dataset"
"""what country is turkey in""","qanda_dataset"
"""What happened to The Glades tv series""","qanda_dataset"
"""how many albums has eminem sold in his career""","qanda_dataset"
"""what do pigs eat""","qanda_dataset"
"""what does a cutter do""","qanda_dataset"
"""what it takes aerosmith album""","qanda_dataset"
"""what it takes aerosmith album""","qanda_dataset"
"""what county is erie colorado""","qanda_dataset"
"""What happened during the Starving Time in Jamestown?""","qanda_dataset"
"""What happened during the Starving Time in Jamestown?""","qanda_dataset"
"""What happened during the Starving Time in Jamestown?""","qanda_dataset"
"""what classes are considered humanities""","qanda_dataset"
"""what classes are considered humanities""","qanda_dataset"
"""what classes are considered humanities""","qanda_dataset"
"""what classes are considered humanities""","qanda_dataset"
"""what does the president of the usa do""","qanda_dataset"
"""what does the president of the usa do""","qanda_dataset"
"""what does the president of the usa do""","qanda_dataset"
"""what food is in afghan""","qanda_dataset"
"""what food is in afghan""","qanda_dataset"
"""how kimberlite pipes form""","qanda_dataset"
"""how many seasons of grey's anatomy are there""","qanda_dataset"
"""how is schizophrenia diagnosed?""","qanda_dataset"
"""what kind of cut is tri tip""","qanda_dataset"
"""what kind of cut is tri tip""","qanda_dataset"
"""what county is willmar mn in?""","qanda_dataset"
"""what kind of company is Microsoft?""","qanda_dataset"
"""how does weather happen""","qanda_dataset"
"""how many countries have english as an official language""","qanda_dataset"
"""what countries are in cono sur""","qanda_dataset"
"""what countries are in cono sur""","qanda_dataset"
"""how many innings makes an official game""","qanda_dataset"
"""what branch of the military is delta force""","qanda_dataset"
"""what causes the seasons""","qanda_dataset"
"""what does 3g network mean""","qanda_dataset"
"""what does Mazel tov! mean""","qanda_dataset"
"""How Do You Get Hepatitis C""","qanda_dataset"
"""how does flexible spending account work""","qanda_dataset"
"""how tennessee became a state""","qanda_dataset"
"""how many baseball teams usa""","qanda_dataset"
"""what county is coatesville indiana located in""","qanda_dataset"
"""how does Delaware support its claim to being the first state?""","qanda_dataset"
"""how many amendments in the US constitution""","qanda_dataset"
"""what does fidelity do""","qanda_dataset"
"""what causes thunder sound""","qanda_dataset"
"""what causes thunder sound""","qanda_dataset"
"""what day is the federal holiday for Martin Luther King Jr.""","qanda_dataset"
"""what area code is 949""","qanda_dataset"
"""what does continuous improvement mean""","qanda_dataset"
"""what area code is 810""","qanda_dataset"
"""how many babies are in a typical raccoon litter""","qanda_dataset"
"""what kind of earthquake was haiti""","qanda_dataset"
"""what kind of horse was mr ed""","qanda_dataset"
"""What does Rapture meaning in a theological sense?""","qanda_dataset"
"""who does chris humphries play for""","qanda_dataset"
"""what are corporation balance""","qanda_dataset"
"""what is .17 hmr caliber""","qanda_dataset"
"""what made the civil war different from others""","qanda_dataset"
"""where to buy potato bread made without wheat""","qanda_dataset"
"""what year was the 8 track invented""","qanda_dataset"
"""what are points on a mortgage""","qanda_dataset"
"""who killed julius caesar""","qanda_dataset"
"""what are  the  official languages of nigeria""","qanda_dataset"
"""who wrote white christmas""","qanda_dataset"
"""what are the different types of cross country skiing""","qanda_dataset"
"""what are use taxes?""","qanda_dataset"
"""what are use taxes?""","qanda_dataset"
"""what are use taxes?""","qanda_dataset"
"""WHAT IS A FY QUARTER""","qanda_dataset"
"""who pulmonary hypertension""","qanda_dataset"
"""what is an array in programming""","qanda_dataset"
"""what is an array in programming""","qanda_dataset"
"""who wrote a rose is a rose is a rose""","qanda_dataset"
"""what is a notary for""","qanda_dataset"
"""what is a notary for""","qanda_dataset"
"""when did the cold war start""","qanda_dataset"
"""what state is pike's peak in?""","qanda_dataset"
"""what state is jakarta in?""","qanda_dataset"
"""what song is sung in 6 foot 7 foot""","qanda_dataset"
"""what is a book index""","qanda_dataset"
"""who sings the song never ending story""","qanda_dataset"
"""who can file suspicious activity report""","qanda_dataset"
"""who created facebook""","qanda_dataset"
"""what are the sulfas""","qanda_dataset"
"""what are risk for infections""","qanda_dataset"
"""who owns joe's crab shack""","qanda_dataset"
"""where do cruises dock in new york city""","qanda_dataset"
"""what is a right wing christian""","qanda_dataset"
"""who played the lead roles in the movie leaving las vegas""","qanda_dataset"
"""what is a CMM machine""","qanda_dataset"
"""what percentage of water in in the body""","qanda_dataset"
"""what percentage of water in in the body""","qanda_dataset"
"""what type of batteries are 357 (LR44)""","qanda_dataset"
"""where did hurricane katrina begin""","qanda_dataset"
"""where did hurricane katrina begin""","qanda_dataset"
"""what is an assist in basketball""","qanda_dataset"
"""what is 1 mil guaranies in united states dollars""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""where did the persian war take place""","qanda_dataset"
"""what is a day care for?""","qanda_dataset"
"""who discovered neptune the planet""","qanda_dataset"
"""what separates me from you album""","qanda_dataset"
"""when did thomson make the plum-pudding model""","qanda_dataset"
"""what part of the pig is bacon""","qanda_dataset"
"""where did erisa come from""","qanda_dataset"
"""where did erisa come from""","qanda_dataset"
"""what percent of illegal immigrants are from mexico and europe""","qanda_dataset"
"""what school district is alvin in?""","qanda_dataset"
"""what are the houses of hogwarts""","qanda_dataset"
"""when us subprime mortgage market collapse""","qanda_dataset"
"""What kind of personality test is the MBTI""","qanda_dataset"
"""What kind of personality test is the MBTI""","qanda_dataset"
"""What kind of personality test is the MBTI""","qanda_dataset"
"""what type of game is heavy rain""","qanda_dataset"
"""what are superannuation contributions?""","qanda_dataset"
"""where does a flea live""","qanda_dataset"
"""what is a group of deer called""","qanda_dataset"
"""what state was john mccain a senator in during the 2008 election""","qanda_dataset"
"""when does the electoral college votes""","qanda_dataset"
"""when barack obama was born""","qanda_dataset"
"""who wrote rhythm of the ancient mariner""","qanda_dataset"
"""when did freddie mercury die""","qanda_dataset"
"""what is a .PAC file""","qanda_dataset"
"""what is a .PAC file""","qanda_dataset"
"""what are spoilers for""","qanda_dataset"
"""who sings i am a man of constant sorrow""","qanda_dataset"
"""who kill franz ferdinand ww1""","qanda_dataset"
"""what year did disney's animal kingdom lodge open""","qanda_dataset"
"""what are two languages in Nigeria?""","qanda_dataset"
"""what war led to Pearl Harbor""","qanda_dataset"
"""what is a mms message""","qanda_dataset"
"""where in the world are smallpox common""","qanda_dataset"
"""what year did the beatles came out with the song i wanna hold your hand""","qanda_dataset"
"""what year did the beatles came out with the song i wanna hold your hand""","qanda_dataset"
"""what is a gasser car""","qanda_dataset"
"""what tensions preceded the berlin blockade""","qanda_dataset"
"""who sang proud mary""","qanda_dataset"
"""who sang that song-a change is going to come""","qanda_dataset"
"""where do crocodiles live""","qanda_dataset"
"""what percentage of the human body is water""","qanda_dataset"
"""what relates to erosion""","qanda_dataset"
"""what relates to erosion""","qanda_dataset"
"""what is a form of legal ownership""","qanda_dataset"
"""where in oregon is albany""","qanda_dataset"
"""where in oregon is albany""","qanda_dataset"
"""who wrote what's my name rihanna""","qanda_dataset"
"""what year did isaac newton die""","qanda_dataset"
"""what is a constant in math?""","qanda_dataset"
"""when did abraham lincoln write the emancipation proclamation??""","qanda_dataset"
"""what part of the pre-world war 1 arms race was the most intense?""","qanda_dataset"
"""who owns land rover""","qanda_dataset"
"""what states have legalized prostitution""","qanda_dataset"
"""what states are on the east coast""","qanda_dataset"
"""when president nixon resigns""","qanda_dataset"
"""when did sertraline come on the market""","qanda_dataset"
"""where fourth of july came from""","qanda_dataset"
"""when did secretariat win""","qanda_dataset"
"""what are batteries made up of""","qanda_dataset"
"""what are batteries made up of""","qanda_dataset"
"""what is a full job time??""","qanda_dataset"
"""what are the three primary colors in the subtractive color model""","qanda_dataset"
"""what are layers of the ionosphere""","qanda_dataset"
"""what people used mayan numeral system""","qanda_dataset"
"""what is a newsgroup message""","qanda_dataset"
"""who plays as big bird""","qanda_dataset"
"""who plays as big bird""","qanda_dataset"
"""who accompanied King louis the VII of France on the second crusade""","qanda_dataset"
"""who founded walmart""","qanda_dataset"
"""what are some legal uses of meth""","qanda_dataset"
"""when did gary moore die""","qanda_dataset"
"""what is 6 pin din connector""","qanda_dataset"
"""what is a hosting company on a website""","qanda_dataset"
"""Where does the word baptism come from""","qanda_dataset"
"""what school did Zach Thomas play for before making it in to the NFL""","qanda_dataset"
"""what order is the moth""","qanda_dataset"
"""what are the uses for gui""","qanda_dataset"
"""who won antm cycle 12""","qanda_dataset"
"""who owns exxon mobil""","qanda_dataset"
"""who built the globe""","qanda_dataset"
"""what are warehouse spreadsheets used for""","qanda_dataset"
"""what are warehouse spreadsheets used for""","qanda_dataset"
"""what are warehouse spreadsheets used for""","qanda_dataset"
"""what is a rock quarry""","qanda_dataset"
"""what kind of school is MIT""","qanda_dataset"
"""Who Started the Mormon Church""","qanda_dataset"
"""what are banana plugs for""","qanda_dataset"
"""what part of the earth's structure is believed to consist of tectonic plates""","qanda_dataset"
"""when did the trojan war take place""","qanda_dataset"
"""what is a letterbox movie""","qanda_dataset"
"""what is a letterbox movie""","qanda_dataset"
"""who won the 2009 super bowl""","qanda_dataset"
"""what is a popular people meter""","qanda_dataset"
"""what are the characteristics of bryophytes""","qanda_dataset"
"""when to use semicolon""","qanda_dataset"
"""when did xbox release""","qanda_dataset"
"""what is a roll play games""","qanda_dataset"
"""when did the civil war start and where""","qanda_dataset"
"""What are the busiest airports in the world""","qanda_dataset"
"""where the streets have no name filming location""","qanda_dataset"
"""where did the mayflower land""","qanda_dataset"
"""what is a forward in soccer""","qanda_dataset"
"""WHO QUALIFIES AS A DOMESTIC PARTNER IN CA""","qanda_dataset"
"""where did mark jackson play pro basketball?""","qanda_dataset"
"""what languages are spoken in south africa""","qanda_dataset"
"""what languages are spoken in south africa""","qanda_dataset"
"""Who controlled Alaska before US?""","qanda_dataset"
"""what are stink bombs made of""","qanda_dataset"
"""what are stink bombs made of""","qanda_dataset"
"""who sang black velvet""","qanda_dataset"
"""who said A picture is worth a thousand words?""","qanda_dataset"
"""who produced loyal to the game?""","qanda_dataset"
"""WHAT ARE HERITABLE TRAITS""","qanda_dataset"
"""who does afge represent""","qanda_dataset"
"""what teams won super bowl""","qanda_dataset"
"""what year was christianity introduced to sub-saharan africa""","qanda_dataset"
"""who wrote puff the magic dragon""","qanda_dataset"
"""when did expos become nationals""","qanda_dataset"
"""what is a contingent fee with an attorney""","qanda_dataset"
"""what is a D.O. stand for medical doctor""","qanda_dataset"
"""what is a vetting process""","qanda_dataset"
"""when did the free soilers party start?""","qanda_dataset"
"""who reports the consumer price index""","qanda_dataset"
"""where does the expression knocking on wood come from""","qanda_dataset"
"""what are rocker arms?""","qanda_dataset"
"""who sang the nights the lights went out""","qanda_dataset"
"""who sang the nights the lights went out""","qanda_dataset"
"""where does the return address go on mail""","qanda_dataset"
"""where does the return address go on mail""","qanda_dataset"
"""when did steven adler play for guns and roses""","qanda_dataset"
"""what is a synthetic conduit""","qanda_dataset"
"""what is a wwII theater""","qanda_dataset"
"""what is amoxicillin for?""","qanda_dataset"
"""what state was the civil war in""","qanda_dataset"
"""where did the early humans live?""","qanda_dataset"
"""where did the early humans live?""","qanda_dataset"
"""who invaded north africa during ww2""","qanda_dataset"
"""WHAT YEARS WAS THE C5 VETTE PRODUCED""","qanda_dataset"
"""what year was gulf war""","qanda_dataset"
"""What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?""","qanda_dataset"
"""who sings stand by me""","qanda_dataset"
"""When did F15s first fly""","qanda_dataset"
"""what year was elvis born""","qanda_dataset"
"""what are the arb medications""","qanda_dataset"
"""where did columbus really land in 1492?""","qanda_dataset"
"""what is a brindle boxer""","qanda_dataset"
"""what are SATA Power Connector""","qanda_dataset"
"""what are SATA Power Connector""","qanda_dataset"
"""who invented the internet""","qanda_dataset"
"""What kind of poem is This is Just to Say""","qanda_dataset"
"""when does the royal standard fly?""","qanda_dataset"
"""when does the royal standard fly?""","qanda_dataset"
"""who played dumbledore in harry potter""","qanda_dataset"
"""who played dumbledore in harry potter""","qanda_dataset"
"""what produces calcitonin""","qanda_dataset"
"""who hit the first home run at riverfront stadium?""","qanda_dataset"
"""Who Makes Nexen Tires""","qanda_dataset"
"""who did richard nixon refer to as the  silent majority""","qanda_dataset"
"""who did richard nixon refer to as the  silent majority""","qanda_dataset"
